Invoice Date,Event,Event Date,Event Time,Section,Row,Ticket Qty,Sold Price
10/17/2023 7:53:50 AM -04:00,Las Vegas Raiders vs. Kansas City Chiefs,11/26/23 0:00,13:25:00,101,32,2,430.66
10/12/2023 11:27:59 PM -04:00,"National League Championship Series: Philadelphia Phillies vs. Arizona Diamondbacks - Home Game 1, Series Game 1",10/16/23 0:00,20:07:00,SRO,SRO,2,475.52
11/7/2023 9:43:13 PM -05:00,Las Vegas Raiders vs. Minnesota Vikings,12/10/23 0:00,13:05:00,312,15,2,440.47
11/2/2023 6:34:45 PM -04:00,Las Vegas Raiders vs. Minnesota Vikings,12/10/23 0:00,13:05:00,311,15,2,440.47
10/15/2023 5:39:00 PM -04:00,Las Vegas Raiders vs. Minnesota Vikings,12/10/23 0:00,13:05:00,414,20,2,299
10/19/2023 6:38:11 PM -04:00,Las Vegas Raiders vs. Minnesota Vikings,12/10/23 0:00,13:05:00,410,15,2,293.32
10/25/2023 12:59:59 PM -04:00,Las Vegas Raiders vs. Minnesota Vikings,12/10/23 0:00,13:05:00,441,12,2,306.76
10/27/2023 10:32:26 PM -04:00,Las Vegas Raiders vs. Minnesota Vikings,12/10/23 0:00,13:05:00,123,30,2,430.66
10/31/2023 7:21:17 PM -04:00,Las Vegas Raiders vs. Minnesota Vikings,12/10/23 0:00,13:05:00,338,12,2,509.14
10/30/2023 10:48:15 AM -04:00,Las Vegas Raiders vs. Minnesota Vikings,12/10/23 0:00,13:05:00,329,11,2,303.13
11/19/2023 9:04:04 PM -05:00,Las Vegas Raiders vs. Minnesota Vikings,12/10/23 0:00,13:05:00,309,12,2,371.8
11/8/2023 9:05:18 PM -05:00,Las Vegas Raiders vs. Minnesota Vikings,12/10/23 0:00,13:05:00,434,12,2,299
10/14/2023 11:13:15 PM -04:00,Las Vegas Raiders vs. New York Giants,11/5/23 0:00,13:25:00,336,15,2,303.13
10/14/2023 7:09:29 PM -04:00,Las Vegas Raiders vs. New York Giants,11/5/23 0:00,13:25:00,436,12,2,244.27
10/19/2023 2:20:40 AM -04:00,Las Vegas Raiders vs. New York Giants,11/5/23 0:00,13:25:00,123,30,2,341.15
10/18/2023 8:20:39 PM -04:00,Las Vegas Raiders vs. New York Giants,11/5/23 0:00,13:25:00,117,32,2,360.7
10/15/2023 12:49:18 PM -04:00,Las Vegas Raiders vs. New York Giants,11/5/23 0:00,13:25:00,410,15,2,244.27
10/17/2023 11:39:27 PM -04:00,Las Vegas Raiders vs. New York Giants,11/5/23 0:00,13:25:00,312,15,2,371.8
10/15/2023 4:15:59 PM -04:00,Las Vegas Raiders vs. New York Giants,11/5/23 0:00,13:25:00,314,12,2,316.68
10/14/2023 2:11:50 PM -04:00,Las Vegas Raiders vs. New York Giants,11/5/23 0:00,13:25:00,C113,29,2,729
10/15/2023 5:38:14 PM -04:00,Las Vegas Raiders vs. Los Angeles Chargers,12/14/23 0:00,17:15:00,443,12,2,244.27
10/23/2023 9:51:13 PM -04:00,Las Vegas Raiders vs. Los Angeles Chargers,12/14/23 0:00,17:15:00,C114,31,2,604.1
10/18/2023 6:46:02 PM -04:00,Las Vegas Raiders vs. Los Angeles Chargers,12/14/23 0:00,17:15:00,412,14,2,283.51
10/16/2023 11:30:36 AM -04:00,Las Vegas Raiders vs. Los Angeles Chargers,12/14/23 0:00,17:15:00,139,31,2,419
10/16/2023 4:45:40 PM -04:00,Las Vegas Raiders vs. Los Angeles Chargers,12/14/23 0:00,17:15:00,144,34,2,339
10/19/2023 11:24:00 PM -04:00,Las Vegas Raiders vs. Los Angeles Chargers,12/14/23 0:00,17:15:00,440,12,2,259
11/18/2023 12:22:40 PM -05:00,Las Vegas Raiders vs. Los Angeles Chargers,12/14/23 0:00,17:15:00,127,30,2,342.37
12/4/2023 1:04:14 PM -05:00,Las Vegas Raiders vs. Los Angeles Chargers,12/14/23 0:00,17:15:00,315,12,2,361.99
10/16/2023 7:06:13 PM -04:00,Las Vegas Raiders vs. New York Jets,11/12/23 0:00,17:20:00,336,15,2,321.6
10/20/2023 3:44:59 PM -04:00,Las Vegas Raiders vs. New York Jets,11/12/23 0:00,17:20:00,435,14,2,281.93
10/15/2023 6:29:59 PM -04:00,Las Vegas Raiders vs. New York Giants,11/5/23 0:00,13:25:00,413,18,2,237.26
10/16/2023 11:37:22 AM -04:00,Las Vegas Raiders vs. New York Giants,11/5/23 0:00,13:25:00,125,32,2,332.56
10/17/2023 1:23:53 AM -04:00,World Series: Philadelphia Phillies vs. TBD - Home Game 1 (Date: TBD - If Necessary),10/27/23 0:00,,SRO,SRO,2,1107.55
10/17/2023 11:30:43 PM -04:00,World Series: Philadelphia Phillies vs. TBD - Home Game 3 (Date: TBD - If Necessary),11/3/23 0:00,,SRO,SRO,2,1568.62
10/18/2023 2:15:47 AM -04:00,World Series: Philadelphia Phillies vs. TBD - Home Game 3 (Date: TBD - If Necessary),11/3/23 0:00,,SRO,SRO,1,1666.72
10/18/2023 10:47:24 AM -04:00,World Series: Philadelphia Phillies vs. TBD - Home Game 3 (Date: TBD - If Necessary),11/3/23 0:00,,SRO,SRO,2,1666.72
10/20/2023 5:36:06 PM -04:00,Dallas Cowboys vs. Washington Commanders,11/23/23 0:00,15:30:00,119,19,3,715.15
10/28/2023 7:40:43 PM -04:00,"World Series: Texas Rangers vs. Arizona Diamondbacks - Home Game 2, Series Game 2",10/28/23 0:00,19:03:00,122,20,2,1416.4
10/28/2023 7:45:41 PM -04:00,"World Series: Texas Rangers vs. Arizona Diamondbacks - Home Game 2, Series Game 2",10/28/23 0:00,19:03:00,116,20,2,1611.9
10/28/2023 7:40:42 PM -04:00,"World Series: Texas Rangers vs. Arizona Diamondbacks - Home Game 2, Series Game 2",10/28/23 0:00,19:03:00,105,15,2,1269.77
11/25/2023 10:26:20 PM -05:00,Las Vegas Raiders vs. Kansas City Chiefs,11/26/23 0:00,13:25:00,122,27,1,329
10/26/2023 3:44:50 PM -04:00,Las Vegas Raiders vs. Kansas City Chiefs,11/26/23 0:00,13:25:00,340,14,2,489
11/25/2023 11:48:39 PM -05:00,Las Vegas Raiders vs. Kansas City Chiefs,11/26/23 0:00,13:25:00,140,15,1,293.32
10/24/2023 9:16:20 PM -04:00,Las Vegas Raiders vs. Kansas City Chiefs,11/26/23 0:00,13:25:00,140,34,3,636.67
10/26/2023 1:08:46 PM -04:00,Las Vegas Raiders vs. New York Giants,11/5/23 0:00,13:25:00,C113,31,1,911.35
10/15/2023 9:58:07 PM -04:00,Las Vegas Raiders vs. New York Giants,11/5/23 0:00,13:25:00,336,14,2,342.37
11/3/2023 7:26:34 AM -04:00,Las Vegas Raiders vs. New York Giants,11/5/23 0:00,13:25:00,117,32,1,254.08
11/3/2023 11:25:39 AM -04:00,Dallas Cowboys vs. Washington Commanders,11/23/23 0:00,15:30:00,228,15,2,409.57
10/31/2023 6:29:07 PM -04:00,Los Angeles Rams vs. Seattle Seahawks,11/19/23 0:00,13:25:00,VIP218,15,2,636.67
10/29/2023 11:54:15 AM -04:00,Los Angeles Rams vs. Seattle Seahawks,11/19/23 0:00,13:25:00,C129,19,2,391.42
11/8/2023 11:46:13 PM -05:00,Los Angeles Chargers vs. Buffalo Bills,12/23/23 0:00,17:00:00,VIP246,15,2,781.02
11/20/2023 12:10:46 PM -05:00,Dallas Cowboys vs. Detroit Lions,12/30/23 0:00,19:15:00,C110,18,2,1176.22
11/19/2023 5:51:13 PM -05:00,Dallas Cowboys vs. Detroit Lions,12/30/23 0:00,19:15:00,143,19,2,497.55
11/6/2023 5:09:05 PM -05:00,Dallas Cowboys vs. Detroit Lions,12/30/23 0:00,19:15:00,127,22,2,411.04
12/16/2023 4:41:14 PM -05:00,Dallas Cowboys vs. Detroit Lions,12/30/23 0:00,19:15:00,144,20,1,519.29
11/19/2023 1:24:29 PM -05:00,Dallas Cowboys vs. Detroit Lions,12/30/23 0:00,19:15:00,205,13,2,548.38
11/19/2023 4:27:14 PM -05:00,Dallas Cowboys vs. Detroit Lions,12/30/23 0:00,19:15:00,C313,11,2,666.1
11/27/2023 1:01:13 PM -05:00,Las Vegas Raiders vs. Los Angeles Chargers,12/14/23 0:00,17:15:00,139,31,2,399.8
10/20/2023 10:43:15 PM -04:00,Las Vegas Raiders vs. Los Angeles Chargers,12/14/23 0:00,17:15:00,338,11,2,499.33
11/2/2023 9:39:28 PM -04:00,Las Vegas Raiders vs. Los Angeles Chargers,12/14/23 0:00,17:15:00,140,32,4,479.71
11/1/2023 8:56:15 PM -04:00,Las Vegas Raiders vs. Los Angeles Chargers,12/14/23 0:00,17:15:00,440,12,2,272.72
10/16/2023 8:29:28 PM -04:00,World Series: Philadelphia Phillies vs. TBD - Home Game 1 (Date: TBD - If Necessary),10/27/23 0:00,,SRO,SRO,2,1176.22
10/16/2023 10:41:13 PM -04:00,World Series: Philadelphia Phillies vs. TBD - Home Game 2 (Date: TBD - If Necessary),10/28/23 0:00,,133,35,2,2247.27
10/17/2023 10:51:15 PM -04:00,World Series: Philadelphia Phillies vs. TBD - Home Game 1 (Date: TBD - If Necessary),10/27/23 0:00,,307,16,2,1367.52
10/20/2023 2:10:01 AM -04:00,World Series: Philadelphia Phillies vs. TBD - Home Game 3 (Date: TBD - If Necessary),11/3/23 0:00,,SRO,SRO,1,1686.68
10/20/2023 1:27:59 PM -04:00,World Series: Philadelphia Phillies vs. TBD - Home Game 3 (Date: TBD - If Necessary),11/3/23 0:00,,309,16,2,1885.23
10/2/2023 12:53:59 PM -04:00,Las Vegas Raiders vs. Kansas City Chiefs,11/26/23 0:00,13:25:00,436,13,2,346.47
10/9/2023 10:06:20 PM -04:00,Las Vegas Raiders vs. Kansas City Chiefs,11/26/23 0:00,13:25:00,344,15,2,359
10/3/2023 7:49:00 PM -04:00,Las Vegas Raiders vs. Kansas City Chiefs,11/26/23 0:00,13:25:00,306,15,2,346.47
10/6/2023 10:56:13 AM -04:00,Las Vegas Raiders vs. Kansas City Chiefs,11/26/23 0:00,13:25:00,317,10,2,360.7
10/6/2023 6:44:59 PM -04:00,Tampa Bay Buccaneers vs. Detroit Lions,10/15/23 0:00,16:25:00,328,X,2,187.63
10/5/2023 11:29:00 PM -04:00,Tampa Bay Buccaneers vs. Detroit Lions,10/15/23 0:00,16:25:00,328,X,2,187.63
10/7/2023 11:07:53 PM -04:00,Las Vegas Raiders vs. New York Jets,11/12/23 0:00,17:20:00,107,34,3,557.87
10/9/2023 5:42:36 PM -04:00,Boston Celtics vs. Milwaukee Bucks,11/22/23 0:00,19:30:00,324,12,2,189
10/10/2023 9:44:59 PM -04:00,Las Vegas Raiders vs. New York Jets,11/12/23 0:00,17:20:00,126,27,3,455.67
10/11/2023 5:10:59 PM -04:00,Boston Celtics vs. Miami Heat,10/27/23 0:00,19:30:00,324,12,2,157.84
10/13/2023 12:06:14 AM -04:00,"National League Championship Series: Philadelphia Phillies vs. Arizona Diamondbacks - Home Game 1, Series Game 1",10/16/23 0:00,20:07:00,SRO,SRO,3,468.22
10/12/2023 11:24:59 PM -04:00,"National League Championship Series: Philadelphia Phillies vs. Arizona Diamondbacks - Home Game 1, Series Game 1",10/16/23 0:00,20:07:00,SRO,SRO,2,445.74
10/12/2023 11:24:00 PM -04:00,"National League Championship Series: Philadelphia Phillies vs. Arizona Diamondbacks - Home Game 1, Series Game 1",10/16/23 0:00,20:07:00,SRO,SRO,2,445.74
10/26/2023 11:02:23 PM -04:00,Las Vegas Raiders vs. Kansas City Chiefs,11/26/23 0:00,13:25:00,122,27,3,518.95
10/29/2023 10:54:29 PM -04:00,Las Vegas Raiders vs. Kansas City Chiefs,11/26/23 0:00,13:25:00,107,36,3,685.72
10/30/2023 12:55:59 PM -04:00,Las Vegas Raiders vs. New York Giants,11/5/23 0:00,13:25:00,117,32,3,465.6
11/5/2023 2:19:32 AM -05:00,Las Vegas Raiders vs. New York Giants,11/5/23 0:00,13:25:00,C113,31,1,489.52
1/23/2024 6:20:24 PM -05:00,Golden State Warriors vs. Los Angeles Lakers,2/22/24 0:00,19:00:00,VIP,AA,2,7694.96
12/1/2023 3:52:22 PM -05:00,Golden State Warriors vs. Los Angeles Lakers,1/27/24 0:00,17:30:00,9,A4,2,1862.92
11/17/2023 5:14:05 PM -05:00,Las Vegas Raiders vs. Los Angeles Chargers,12/14/23 0:00,17:15:00,C131,31,2,577.81
11/16/2023 12:56:00 AM -05:00,Las Vegas Raiders vs. Los Angeles Chargers,12/14/23 0:00,17:15:00,123,30,2,336.54
11/13/2023 11:20:40 AM -05:00,Las Vegas Raiders vs. Los Angeles Chargers,12/14/23 0:00,17:15:00,139,27,2,370.47
11/8/2023 2:02:27 PM -05:00,Las Vegas Raiders vs. Los Angeles Chargers,12/14/23 0:00,17:15:00,342,11,2,342.37
11/24/2023 10:20:41 AM -05:00,Boston Celtics vs. Atlanta Hawks,11/26/23 0:00,18:00:00,141,H,2,277.61
11/27/2023 4:50:24 PM -05:00,NBA In-Season Tournament: Boston Celtics vs. Chicago Bulls,11/28/23 0:00,19:30:00,141,H,2,224.87
11/22/2023 9:59:29 AM -05:00,Boston Celtics vs. Philadelphia 76ers,12/1/23 0:00,19:30:00,141,H,2,391.42
12/11/2023 5:16:13 PM -05:00,Boston Celtics vs. Cleveland Cavaliers,12/12/23 0:00,19:30:00,141,H,2,202.44
12/9/2023 3:45:40 PM -05:00,Boston Celtics vs. Cleveland Cavaliers,12/14/23 0:00,19:30:00,141,H,2,228.96
11/16/2023 10:41:13 AM -05:00,Boston Celtics vs. Orlando Magic,12/15/23 0:00,19:30:00,141,H,2,370.47
11/26/2023 7:18:03 AM -05:00,Boston Celtics vs. Orlando Magic,12/17/23 0:00,15:00:00,141,H,2,322.75
11/6/2023 5:29:59 PM -05:00,Miami Dolphins vs. Las Vegas Raiders,11/19/23 0:00,13:00:00,356,21,3,167.77
1/13/2024 11:32:23 PM -05:00,Golden State Warriors vs. Los Angeles Clippers,2/14/24 0:00,19:00:00,VIP,AA,2,6425.08
1/26/2024 12:41:32 AM -05:00,Golden State Warriors vs. Los Angeles Clippers,2/14/24 0:00,19:00:00,3,A5,2,2258.22
12/19/2023 4:50:41 AM -05:00,Golden State Warriors vs. Los Angeles Clippers,2/14/24 0:00,19:00:00,5,A5,2,878.72
11/27/2023 5:41:13 AM -05:00,Golden State Warriors vs. Los Angeles Clippers,2/14/24 0:00,19:00:00,103,15,2,517.1
11/11/2023 9:54:55 PM -05:00,Golden State Warriors vs. Los Angeles Clippers,2/14/24 0:00,19:00:00,116,12,2,587.62
11/6/2023 7:16:18 PM -05:00,Tampa Bay Buccaneers vs. Tennessee Titans,11/12/23 0:00,13:00:00,328,X,2,39.24
5/2/2023 9:07:13 AM -04:00,"Taylor Swift, Phoebe Bridgers & Gayle",5/13/23 0:00,19:00:00,240,21,2,1465.27
5/2/2023 6:05:24 PM -04:00,"NBA Eastern Conference Semifinals: Boston Celtics vs. Philadelphia 76ers - Home Game 3, Series Game 5 (If Necessary)",5/9/23 0:00,,10,7,5,646.92
4/30/2023 5:12:14 PM -04:00,"Taylor Swift, Muna & Gayle",4/30/23 0:00,18:30:00,134,24,2,829.9
4/30/2023 3:09:59 PM -04:00,"Taylor Swift, Muna & Gayle",4/30/23 0:00,18:30:00,134,37,2,996.5
4/30/2023 1:35:13 PM -04:00,"Taylor Swift, Muna & Gayle",4/30/23 0:00,18:30:00,104,42,2,1025.4
4/30/2023 5:33:13 PM -04:00,"Taylor Swift, Muna & Gayle",4/30/23 0:00,18:30:00,134,31,2,908.1
4/30/2023 5:20:23 PM -04:00,"Taylor Swift, Muna & Gayle",4/30/23 0:00,18:30:00,104,41,1,970.92
4/30/2023 3:08:59 PM -04:00,"Taylor Swift, Muna & Gayle",4/30/23 0:00,18:30:00,104,23,1,996.5
4/30/2023 1:35:59 PM -04:00,"Taylor Swift, Muna & Gayle",4/30/23 0:00,18:30:00,104,22,1,996.5
4/30/2023 3:55:23 PM -04:00,"Taylor Swift, Muna & Gayle",4/30/23 0:00,18:30:00,104,41,2,1078.92
4/30/2023 4:31:14 PM -04:00,"Taylor Swift, Muna & Gayle",4/30/23 0:00,18:30:00,104,41,1,976.52
4/30/2023 5:19:59 PM -04:00,"Taylor Swift, Muna & Gayle",4/30/23 0:00,18:30:00,134,31,2,926.68
5/4/2023 1:54:16 AM -04:00,"NBA Western Conference Semifinals: Golden State Warriors vs. Los Angeles Lakers - Home Game 3, Series Game 5 (If Necessary)",5/10/23 0:00,,114,20,2,1299
6/6/2023 11:18:13 PM -04:00,"Taylor Swift, Girl In Red & Owenn",6/10/23 0:00,18:30:00,130,20,1,1682.43
5/3/2023 2:00:16 PM -04:00,"Taylor Swift, Girl In Red & Gracie Abrams",6/16/23 0:00,18:30:00,517,O,2,1440.84
5/6/2023 1:52:00 AM -04:00,"Taylor Swift, Muna & Gracie Abrams",6/30/23 0:00,18:30:00,B,26,2,2392.99
5/13/2023 5:35:24 PM -04:00,"Taylor Swift, Phoebe Bridgers & Gayle",5/19/23 0:00,18:30:00,324,22,2,1510.92
5/7/2023 6:42:14 PM -04:00,"NBA Eastern Conference Semifinals: Boston Celtics vs. Philadelphia 76ers - Home Game 3, Series Game 5",5/9/23 0:00,19:30:00,10,8,1,409.57
5/7/2023 9:48:18 AM -04:00,"Taylor Swift, Phoebe Bridgers & Gracie Abrams",5/7/23 0:00,18:30:00,303,AA,2,536.65
5/12/2023 11:11:00 PM -04:00,"NBA Eastern Conference Semifinals: Boston Celtics vs. Philadelphia 76ers - Home Game 4, Series Game 7",5/14/23 0:00,,143,F,2,726.18
8/4/2023 6:55:39 PM -04:00,NFL Preseason: Miami Dolphins vs. Atlanta Falcons,8/11/23 0:00,19:00:00,356,21,8,5.86
12/24/2023 8:20:40 PM -05:00,Miami Dolphins vs. Buffalo Bills (Date: TBD),1/7/24 0:00,,356,21,3,282.82
9/15/2023 4:05:59 PM -04:00,Miami Dolphins vs. New England Patriots,10/29/23 0:00,13:00:00,356,21,3,145.93
11/25/2023 1:14:17 AM -05:00,Miami Dolphins vs. New York Jets,12/17/23 0:00,13:00:00,356,21,6,214.84
9/24/2023 3:21:13 PM -04:00,Miami Dolphins vs. Carolina Panthers,10/15/23 0:00,13:00:00,356,21,10,96.77
12/20/2023 6:40:41 PM -05:00,Miami Dolphins vs. Dallas Cowboys,12/24/23 0:00,16:25:00,356,21,2,264.32
8/28/2023 9:20:59 PM -04:00,Miami Dolphins vs. Denver Broncos,9/24/23 0:00,13:00:00,356,21,3,108.21
11/11/2023 12:11:00 PM -05:00,Miami Dolphins vs. Las Vegas Raiders,11/19/23 0:00,13:00:00,356,21,2,157.84
8/9/2023 8:10:59 PM -04:00,Miami Dolphins vs. New York Giants,10/8/23 0:00,13:00:00,356,21,3,157.84
12/8/2023 7:35:40 AM -05:00,Miami Dolphins vs. Tennessee Titans,12/11/23 0:00,20:15:00,356,21,3,104.31
5/10/2023 10:23:00 PM -04:00,"NBA Eastern Conference Semifinals: Boston Celtics vs. Philadelphia 76ers - Home Game 4, Series Game 7 (If Necessary)",5/14/23 0:00,,143,G,5,996.5
5/11/2023 2:24:13 AM -04:00,"NBA Western Conference Semifinals: Los Angeles Lakers vs. Golden State Warriors - Home Game 3, Series Game 6",5/12/23 0:00,,106,17,2,790.8
5/15/2023 9:20:24 AM -04:00,Las Vegas Raiders vs. Green Bay Packers,10/9/23 0:00,17:15:00,409,14,2,430.92
7/11/2023 8:17:40 PM -04:00,Las Vegas Raiders vs. Green Bay Packers,10/9/23 0:00,17:15:00,310,12,2,569
9/17/2023 4:57:24 PM -04:00,Las Vegas Raiders vs. New England Patriots,10/15/23 0:00,13:05:00,410,14,2,309.47
5/12/2023 11:35:24 PM -04:00,NFL Preseason: Miami Dolphins vs. Atlanta Falcons (Date: TBD),7/31/23 0:00,,356,21,2,85.32
9/12/2023 11:51:13 PM -04:00,Las Vegas Raiders vs. New York Giants,11/5/23 0:00,13:25:00,437,12,2,292.27
5/13/2023 6:36:59 PM -04:00,"Taylor Swift, Phoebe Bridgers & Gracie Abrams",5/14/23 0:00,18:30:00,231,30,2,1694.75
5/14/2023 2:19:13 PM -04:00,"Taylor Swift, Phoebe Bridgers & Gracie Abrams",5/14/23 0:00,18:30:00,C27,11,1,1123.15
5/14/2023 11:34:13 AM -04:00,"Taylor Swift, Phoebe Bridgers & Gracie Abrams",5/14/23 0:00,18:30:00,239,30,2,1465.27
5/13/2023 8:01:16 PM -04:00,"Taylor Swift, Phoebe Bridgers & Gracie Abrams",5/14/23 0:00,18:30:00,239,8,1,1660.77
5/14/2023 9:50:14 AM -04:00,"Taylor Swift, Phoebe Bridgers & Gracie Abrams",5/14/23 0:00,18:30:00,239,27,1,1465.27
5/13/2023 7:55:20 PM -04:00,"Taylor Swift, Phoebe Bridgers & Gracie Abrams",5/14/23 0:00,18:30:00,239,30,2,1749
5/14/2023 6:45:10 AM -04:00,"Taylor Swift, Phoebe Bridgers & Gayle",5/19/23 0:00,18:30:00,215,11,2,1699
5/14/2023 11:10:23 AM -04:00,Tampa Bay Buccaneers vs. Detroit Lions,10/15/23 0:00,13:00:00,328,X,2,85.32
5/14/2023 11:50:23 AM -04:00,Miami Dolphins vs. New York Giants,10/8/23 0:00,13:00:00,356,21,7,171.72
5/23/2023 11:45:40 PM -04:00,"NBA Eastern Conference Finals: Boston Celtics vs. Miami Heat - Home Game 3, Series Game 5",5/25/23 0:00,20:30:00,141,H,2,627.37
5/16/2023 5:28:15 PM -04:00,"NBA Eastern Conference Finals: Boston Celtics vs. Miami Heat - Home Game 1, Series Game 1",5/17/23 0:00,20:30:00,3,25,4,390.02
6/3/2023 9:02:16 AM -04:00,"Taylor Swift, Girl In Red & Gracie Abrams",6/9/23 0:00,18:30:00,SUITE,1,2,1280.81
5/21/2023 3:23:13 PM -04:00,"Taylor Swift, Phoebe Bridgers & Gayle",5/26/23 0:00,18:30:00,142,6,2,3258.75
5/21/2023 12:49:30 PM -04:00,"Taylor Swift, Phoebe Bridgers & Gracie Abrams",5/21/23 0:00,18:30:00,224,23,2,1399
5/21/2023 1:40:24 PM -04:00,"Taylor Swift, Phoebe Bridgers & Gracie Abrams",5/21/23 0:00,18:30:00,224,27,2,1510.92
5/21/2023 1:42:59 PM -04:00,"Taylor Swift, Phoebe Bridgers & Gracie Abrams",5/21/23 0:00,18:30:00,217,26,2,1495.25
5/21/2023 4:15:23 PM -04:00,"Taylor Swift, Phoebe Bridgers & Gracie Abrams",5/21/23 0:00,18:30:00,217,21,2,1532.52
5/21/2023 4:51:13 PM -04:00,"Taylor Swift, Phoebe Bridgers & Gracie Abrams",5/21/23 0:00,18:30:00,224,2,2,1367.52
5/21/2023 3:05:23 PM -04:00,"Taylor Swift, Phoebe Bridgers & Gracie Abrams",5/21/23 0:00,18:30:00,224,26,2,1543.32
5/21/2023 5:35:23 PM -04:00,"Taylor Swift, Phoebe Bridgers & Gracie Abrams",5/21/23 0:00,18:30:00,224,17,1,1456.92
5/21/2023 4:55:23 PM -04:00,"Taylor Swift, Phoebe Bridgers & Gracie Abrams",5/21/23 0:00,18:30:00,224,8,2,1402.92
5/21/2023 3:35:38 PM -04:00,"Taylor Swift, Phoebe Bridgers & Gracie Abrams",5/21/23 0:00,18:30:00,217,25,2,1449
6/6/2023 12:37:13 AM -04:00,"Taylor Swift, Haim & Owenn",8/4/23 0:00,18:30:00,346,3,2,2276.58
6/6/2023 12:42:13 AM -04:00,"Taylor Swift, Haim & Gayle",8/5/23 0:00,18:30:00,342,7,2,2474.63
5/21/2023 4:50:23 PM -04:00,"Taylor Swift, Phoebe Bridgers & Gracie Abrams",5/21/23 0:00,18:30:00,224,17,1,1510.92
5/21/2023 5:10:13 PM -04:00,"Taylor Swift, Phoebe Bridgers & Gracie Abrams",5/21/23 0:00,18:30:00,224,17,2,1367.52
5/22/2023 10:25:40 PM -04:00,Tampa Bay Buccaneers vs. Chicago Bears,9/17/23 0:00,13:00:00,342,AA,1,65.69
5/27/2023 11:45:23 PM -04:00,"NBA Eastern Conference Finals: Boston Celtics vs. Miami Heat - Home Game 4, Series Game 7",5/29/23 0:00,20:30:00,141,H,2,1834.92
5/26/2023 8:11:13 PM -04:00,"Taylor Swift, Phoebe Bridgers & Gracie Abrams",5/27/23 0:00,18:30:00,345,13,1,1280.81
5/26/2023 5:30:24 PM -04:00,Pitbull,5/26/23 0:00,20:00:00,SUITE 19,GA,3,101.52
5/27/2023 12:28:10 AM -04:00,"Taylor Swift, Haim & Owenn",8/4/23 0:00,18:30:00,228,15,2,2499
5/28/2023 1:32:14 AM -04:00,"Taylor Swift, Phoebe Bridgers & Owenn",5/28/23 0:00,18:30:00,346,20,4,1211.79
5/28/2023 6:21:59 PM -04:00,"Taylor Swift, Phoebe Bridgers & Owenn",5/28/23 0:00,18:30:00,106,36,2,1694.75
5/28/2023 6:03:13 PM -04:00,"Taylor Swift, Phoebe Bridgers & Owenn",5/28/23 0:00,18:30:00,146,19,1,1773.81
5/28/2023 12:14:13 PM -04:00,"Taylor Swift, Phoebe Bridgers & Owenn",5/28/23 0:00,18:30:00,346,21,2,1158.55
5/28/2023 5:07:13 PM -04:00,"Taylor Swift, Phoebe Bridgers & Owenn",5/28/23 0:00,18:30:00,306,20,2,1576.61
5/28/2023 4:58:59 PM -04:00,"Taylor Swift, Phoebe Bridgers & Owenn",5/28/23 0:00,18:30:00,306,24,2,1515.2
5/28/2023 9:05:13 AM -04:00,"Taylor Swift, Phoebe Bridgers & Owenn",5/28/23 0:00,18:30:00,306,24,2,1182.21
5/28/2023 6:10:23 PM -04:00,"Taylor Swift, Phoebe Bridgers & Owenn",5/28/23 0:00,18:30:00,206,4,1,1942.92
5/28/2023 5:53:13 PM -04:00,"Taylor Swift, Phoebe Bridgers & Owenn",5/28/23 0:00,18:30:00,306,24,1,1576.61
5/28/2023 5:52:13 PM -04:00,"Taylor Swift, Phoebe Bridgers & Owenn",5/28/23 0:00,18:30:00,346,7,2,1576.61
5/28/2023 2:43:59 PM -04:00,"Taylor Swift, Phoebe Bridgers & Owenn",5/28/23 0:00,18:30:00,346,7,2,1595
5/28/2023 3:06:59 PM -04:00,Tampa Bay Buccaneers vs. Philadelphia Eagles,9/25/23 0:00,19:15:00,328,X,2,158.6
5/28/2023 4:57:59 PM -04:00,"Taylor Swift, Phoebe Bridgers & Owenn",5/28/23 0:00,18:30:00,306,24,3,1694.75
5/28/2023 5:47:59 PM -04:00,"Taylor Swift, Phoebe Bridgers & Owenn",5/28/23 0:00,18:30:00,146,19,3,1794.5
5/28/2023 6:07:13 PM -04:00,"Taylor Swift, Phoebe Bridgers & Owenn",5/28/23 0:00,18:30:00,206,4,1,1773.81
5/29/2023 12:02:00 PM -04:00,"NBA Eastern Conference Finals: Boston Celtics vs. Miami Heat - Home Game 4, Series Game 7",5/29/23 0:00,20:30:00,309,9,1,799
5/29/2023 6:49:21 PM -04:00,"NBA Eastern Conference Finals: Boston Celtics vs. Miami Heat - Home Game 4, Series Game 7",5/29/23 0:00,20:30:00,324,12,4,600.47
5/29/2023 5:09:13 PM -04:00,"Taylor Swift, Girl In Red & Gracie Abrams",6/9/23 0:00,18:30:00,SUITE,1,2,1330.11
